district,date,t_start,r,lower,upper
Kolkata,2020-12-13,221,0.8863573841812173,0.8567470009821656,0.916463778115199
Kolkata,2020-12-14,222,0.8096628117907266,0.7811109800532143,0.8387199854349069
Kolkata,2020-12-15,223,0.7930925768733361,0.7645652486679059,0.8221351049704662
Kolkata,2020-12-16,224,0.7760457987009161,0.7474836295814372,0.8051359958912725
Kolkata,2020-12-17,225,0.7590306009904372,0.7303823090043303,0.7882222781071553
Kolkata,2020-12-18,226,0.7620514034638236,0.7328878586301389,0.7917759736029029
Kolkata,2020-12-19,227,0.8305009023770556,0.7995182580147742,0.8620642706163723
Kolkata,2020-12-20,228,0.8481578559073266,0.8163120585004964,0.880604486226516
Kolkata,2020-12-21,229,0.7906998922097549,0.75951385923706,0.8225045881176909
Kolkata,2020-12-22,230,0.7667427513104643,0.7356237875674431,0.7984973385078339
Kolkata,2020-12-23,231,0.727567271463394,0.696807683367205,0.7589818918099817
Kolkata,2020-12-24,232,0.7016044468760774,0.6708918334315088,0.7329947781643041
Kolkata,2020-12-25,233,0.6844316782636679,0.6535124904952863,0.7160554705323556
Kolkata,2020-12-26,234,0.7023144066380643,0.6703110684430159,0.7350535553384508
Kolkata,2020-12-27,235,0.7058255104445784,0.6730004391412826,0.739421183474461
Kolkata,2020-12-28,236,0.6481892246935421,0.6160196580170829,0.6811660304257073
Kolkata,2020-12-29,237,0.6234949866240778,0.591201809341254,0.6566347799139358
Kolkata,2020-12-30,238,0.6471774437651008,0.6134058807708289,0.6818412104483156
Kolkata,2020-12-31,239,0.6994647999227438,0.663351624670113,0.736521659230039
Kolkata,2021-01-01,240,0.7207571695141058,0.6830783026411165,0.7594333065252514
Kolkata,2021-01-02,241,0.7644782070266977,0.7246712182212499,0.8053345292330883
Kolkata,2021-01-03,242,0.7565896941949551,0.7160771705907748,0.7982012463738768
Kolkata,2021-01-04,243,0.6834093695420301,0.6441387872672619,0.7238255305689476
Kolkata,2021-01-05,244,0.6535600133817033,0.614382157738701,0.6939316556290153
Kolkata,2021-01-06,245,0.6746920112689418,0.63395625687081,0.7166782383662998
Kolkata,2021-01-07,246,0.7297926709874375,0.6863329021622226,0.7745677166367282
Kolkata,2021-01-08,247,0.7992902578370595,0.7526434894536596,0.8473196753393537
Kolkata,2021-01-09,248,0.8669494768875544,0.8172619723424386,0.9180825479095127
Kolkata,2021-01-10,249,0.9239098208777218,0.8716775654833062,0.9776404153454592
Kolkata,2021-01-11,250,0.8664287210120334,0.8152145786880775,0.919180979912623
Kolkata,2021-01-12,251,0.8752132887942171,0.823239477363073,0.9287555097488505
Kolkata,2021-01-13,252,0.8342391624661926,0.7830246882261035,0.8870530183933548
Kolkata,2021-01-14,253,0.821954054410921,0.7706167815217816,0.8749233136808815
Kolkata,2021-01-15,254,0.7882015099921426,0.7373741780927512,0.8406988358807352
Kolkata,2021-01-16,255,0.796241421454951,0.7444956307643298,0.8497010775104923
Kolkata,2021-01-17,256,0.7461619607150888,0.6953766989346651,0.7987116819943691
Kolkata,2021-01-18,257,0.6939699146363272,0.6442665890596974,0.7454938223649608
Kolkata,2021-01-19,258,0.6659625066934104,0.6164111766732502,0.7174021613185255
Kolkata,2021-01-20,259,0.6099309383470868,0.5615407595165489,0.6602925402413743
Kolkata,2021-01-21,260,0.5828773157065449,0.5344374641954978,0.633388459679543
Kolkata,2021-01-22,261,0.5370731205906136,0.48931073277002934,0.5870277993603562
Kolkata,2021-01-23,262,0.5710624080144521,0.520223789035244,0.6242370934303385
Kolkata,2021-01-24,263,0.5961371888773817,0.542381489010256,0.6523964053960385
Kolkata,2021-01-25,264,0.5937517231844576,0.5382535440810686,0.6519338025557841
Kolkata,2021-01-26,265,0.6143341867939376,0.555952736276778,0.6755885510960284
Kolkata,2021-01-27,266,0.6244434392677005,0.5636185365672639,0.6883402011055203
Kolkata,2021-01-28,267,0.6628620896923825,0.5981309342355249,0.7308711240336266
Kolkata,2021-01-29,268,0.6428143290421643,0.5771349284701665,0.71198208446887
Kolkata,2021-01-30,269,0.703292867815787,0.6325109725831449,0.7777747226956118
Kolkata,2021-01-31,270,0.69900522687202,0.6264633738743671,0.775463789173941
Kolkata,2021-02-01,271,0.6690018145134542,0.5962514531069503,0.7458792017354122
Kolkata,2021-02-02,272,0.632757109043067,0.5603015644212995,0.7095544031478852
Kolkata,2021-02-03,273,0.6477180411425999,0.5724846278112782,0.7275284935788302
Kolkata,2021-02-04,274,0.6593550510062138,0.5813464559021888,0.742203458478868
Kolkata,2021-02-05,275,0.6650405649893584,0.5845246897199636,0.750676039907672
Kolkata,2021-02-06,276,0.7372333866297054,0.6500109703200079,0.8298672595707455
Kolkata,2021-02-07,277,0.7532550850051848,0.6627680449896073,0.849448063333066
Kolkata,2021-02-08,278,0.7325645075284699,0.6413250412511091,0.8297835881463909
Kolkata,2021-02-09,279,0.7318766845135823,0.6387620939412577,0.8312342866582622
Kolkata,2021-02-10,280,0.7672092278397535,0.6698109783475007,0.8711225428895477
Kolkata,2021-02-11,281,0.878824458878712,0.7722161035611426,0.9922257655198011
Kolkata,2021-02-12,282,0.9412754655469356,0.8288527619873107,1.06074384582168
Kolkata,2021-02-13,283,1.065013264562905,0.9436984943552666,1.193557211529603
Kolkata,2021-02-14,284,1.1108792650092962,0.9860627414000547,1.243026162435993
Kolkata,2021-02-15,285,1.0532062523262764,0.9317497605809042,1.1819957099842964
Kolkata,2021-02-16,286,0.9842518187812308,0.8673650024491828,1.108419688339236
Kolkata,2021-02-17,287,0.932965134126598,0.8195649693224197,1.0536062817188443
Kolkata,2021-02-18,288,1.009776781486273,0.8916322277415049,1.1351649126491252
Kolkata,2021-02-19,289,1.06007274680896,0.9386862825384992,1.1887330452800577
Kolkata,2021-02-20,290,1.1603248898451406,1.0331358896254,1.2947903349184349
Kolkata,2021-02-21,291,1.1984435868821124,1.0695383217695933,1.3345771905608488
Kolkata,2021-02-22,292,1.194379382224252,1.0666987653550422,1.3291732310408044
Kolkata,2021-02-23,293,1.1094676962881882,0.987853406788782,1.238039503099765
Kolkata,2021-02-24,294,1.109904726257019,0.9895884885104624,1.2370235829856544
Kolkata,2021-02-25,295,1.1500402252498414,1.0285747791620794,1.2781867969805032
Kolkata,2021-02-26,296,1.168910768674299,1.047427837362977,1.2969628442685106
Kolkata,2021-02-27,297,1.2181456451402142,1.0952142894905763,1.3475213487180764
Kolkata,2021-02-28,298,1.2145425756824877,1.0931245972843038,1.342262640365312
Kolkata,2021-03-01,299,1.141006939782625,1.0249092755810603,1.2632437352833326
Kolkata,2021-03-02,300,1.0863803066983388,0.9745977874296603,1.2041439481396954
Kolkata,2021-03-03,301,1.0670983904590112,0.9574547818889605,1.182599938302816
Kolkata,2021-03-04,302,1.0693887467229564,0.9604275349851622,1.1841201408287327
Kolkata,2021-03-05,303,1.0810652089393835,0.9721155696682628,1.1957180728164305
Kolkata,2021-03-06,304,1.1321864051226063,1.0211995382083041,1.2488161698937974
Kolkata,2021-03-07,305,1.095141616803212,0.9866680291292356,1.2091908277512753
Kolkata,2021-03-08,306,1.0676658213411705,0.9613556045704741,1.1794708481912186
Kolkata,2021-03-09,307,1.0279612059362844,0.9243633825622976,1.1369821005507057
Kolkata,2021-03-10,308,1.0234249980837888,0.9205628308499804,1.1316563993568343
Kolkata,2021-03-11,309,1.0310740961633276,0.9281346769566641,1.139348995303533
Kolkata,2021-03-12,310,1.0852344242935148,0.9797919359722844,1.1959879815173848
Kolkata,2021-03-13,311,1.14898833874667,1.0407060363093623,1.262552571289322
Kolkata,2021-03-14,312,1.2116811325833599,1.100972105224442,1.3276177646475704
Kolkata,2021-03-15,313,1.231475593940472,1.1207881174770116,1.3473005631957158
Kolkata,2021-03-16,314,1.2258220104028705,1.1166936607713862,1.3399648761636869
Kolkata,2021-03-17,315,1.2254295113589437,1.1178015886796735,1.3379334580513769
Kolkata,2021-03-18,316,1.2026744468174135,1.0975829102458607,1.312501726582508
Kolkata,2021-03-19,317,1.1826968948043246,1.0799750965596693,1.29001840285376
Kolkata,2021-03-20,318,1.2214775736748082,1.1184426027311993,1.3289874578489178
Kolkata,2021-03-21,319,1.3297753410987736,1.2235623084942837,1.4403459648931536
Kolkata,2021-03-22,320,1.3611029074029903,1.255219057292568,1.4712130544964872
Kolkata,2021-03-23,321,1.4252818715752837,1.3189201749250288,1.5357092720212495
Kolkata,2021-03-24,322,1.4794098016384956,1.3733798226399805,1.5893262925412979
Kolkata,2021-03-25,323,1.486434409992818,1.3828209140464691,1.5937379399937588
Kolkata,2021-03-26,324,1.5524626561313544,1.4494791026480818,1.6589303192192524
Kolkata,2021-03-27,325,1.7474471942829854,1.6413267426403804,1.856844837775171
Kolkata,2021-03-28,326,1.8537176993357154,1.7480694356100248,1.9624219147896966
Kolkata,2021-03-29,327,1.8052393842850192,1.7052687861337779,1.9080174320722254
Kolkata,2021-03-30,328,1.7751283802224151,1.6805053875079323,1.8723064279237973
Kolkata,2021-03-31,329,1.788355881329459,1.6976965158789914,1.8813402473614749
Kolkata,2021-04-01,330,1.7468165324851366,1.6612532512159235,1.8344981572117263
Kolkata,2021-04-02,331,1.817787566067555,1.7343819687845625,1.9031243505583502
Kolkata,2021-04-03,332,1.9400517984509391,1.8576823160682676,2.0241829897687103
Kolkata,2021-04-04,333,2.0714176387037884,1.9902808300810344,2.154152729883981
Kolkata,2021-04-05,334,2.031366981543343,1.9551939023745482,2.108975318902379
Kolkata,2021-04-06,335,1.9321560598294052,1.8620345937634672,2.0035554597954395
Kolkata,2021-04-07,336,1.8479262571542812,1.7831618374367888,1.9138297773155453
