district,date,t_start,r,lower,upper
Mumbai,2021-04-06,336,1.6243648714324819,1.610040339947038,1.63875196725914
Mumbai,2021-04-07,337,1.5458814299313672,1.5324510266302809,1.5593696193270232
Mumbai,2021-04-08,338,1.4278267887591827,1.4154012135356955,1.4403059167651473
Mumbai,2021-04-09,339,1.280435066053843,1.2690647894568756,1.2918553515592996
Mumbai,2021-04-10,340,1.1960410402729695,1.185359693266484,1.206769634879788
Mumbai,2021-04-11,341,1.144319597435419,1.13409440703588,1.154590043228363
Mumbai,2021-04-12,342,1.0260568268305832,1.016529433071577,1.0356280461212624
Mumbai,2021-04-13,343,0.9792216603724967,0.9700182332415928,0.9884679416623081
Mumbai,2021-04-14,344,0.9848924300721349,0.9757125061858996,0.9941147423910095
Mumbai,2021-04-15,345,0.9566343505775279,0.9476023195719097,0.9657086298529827
Mumbai,2021-04-16,346,0.9305148895315019,0.9216060412573193,0.9394659980979065
Mumbai,2021-04-17,347,0.9772088922030755,0.9680604736728395,0.9863997405834133
Mumbai,2021-04-18,348,0.9967349490042414,0.9874665726054984,1.0060460207833377
Mumbai,2021-04-19,349,0.9431937246561632,0.9341594894701473,0.9522708339893822
Mumbai,2021-04-20,350,0.9231266317587257,0.9141749631436252,0.9321213120108396
Mumbai,2021-04-21,351,0.9027268381440338,0.8938469135682314,0.9116500471414779
Mumbai,2021-04-22,352,0.8780292940714953,0.8692304115464744,0.8868718739643835
Mumbai,2021-04-23,353,0.8595430106175604,0.850782475026357,0.8683477989183837
Mumbai,2021-04-24,354,0.8374059058311681,0.8286902525612225,0.8461665222445065
Mumbai,2021-04-25,355,0.8125379544049524,0.8038710347810655,0.8212507024135848
Mumbai,2021-04-26,356,0.7365822090677671,0.7282387528503221,0.7449725317584208
Mumbai,2021-04-27,357,0.6712625095085297,0.6631899608317106,0.6793832165347086
Mumbai,2021-04-28,358,0.635688736614272,0.6276931520575216,0.6437342231777331
Mumbai,2021-04-29,359,0.6180687873973663,0.6100078085224425,0.6261819459490325
Mumbai,2021-04-30,360,0.6042515849734632,0.5960728976359677,0.612485228782021
Mumbai,2021-05-01,361,0.6414209010841465,0.6327509338257045,0.6501490461353467
